Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
slurper = new groovy.json.JsonSlurper(),,,,2019-09-19 15:23:33,2019-09-19 15:23:33,0.000s,PASSED
parsingResponse = slurper.parseText(response.getResponseText()),,,,2019-09-19 15:23:33,2019-09-19 15:23:33,0.002s,PASSED
println(parsingResponse),,,,2019-09-19 15:23:33,2019-09-19 15:23:33,0.001s,PASSED
evidenceCode = evidenceCode,,,,2019-09-19 15:23:33,2019-09-19 15:23:33,0.000s,PASSED
println(evidenceCode),,,,2019-09-19 15:23:33,2019-09-19 15:23:33,0.001s,PASSED
println(expectedEvidenceCode),,,,2019-09-19 15:23:33,2019-09-19 15:23:33,0.000s,PASSED
"if (expectedEvidenceCode != ""STD"")",,,,2019-09-19 15:23:33,2019-09-19 15:23:33,0.000s,PASSED
"verifyResponseStatusCode(response, 200)",,,,2019-09-19 15:23:33,2019-09-19 15:23:33,0.337s,PASSED
,,,,,,,
Test Cases/AlterationScoringNBMajor/PRUmed Benefit Limitation/PRUmed Benefit Limitation,,,,2019-09-19 15:23:33,2019-09-19 15:23:34,0.714s,PASSED
"response = sendRequest(findTestObject(""AlterationScroingNBMajor/PRUmed Benefit Limitation/Version 1.0_Check_1.391/Request Object"", [""transactionType"":transactionType, ""clientType"":clientType, ""role"":role, ""subAlter"":subAlter, ""eviCode"":eviCode, ""riderCode"":riderCode, ... ]))",,,,2019-09-19 15:23:33,2019-09-19 15:23:34,0.692s,PASSED
slurper = new groovy.json.JsonSlurper(),,,,2019-09-19 15:23:34,2019-09-19 15:23:34,0.000s,PASSED
parsingResponse = slurper.parseText(response.getResponseText()),,,,2019-09-19 15:23:34,2019-09-19 15:23:34,0.000s,PASSED
println(parsingResponse),,,,2019-09-19 15:23:34,2019-09-19 15:23:34,0.001s,PASSED
evidenceCode = evidenceCode,,,,2019-09-19 15:23:34,2019-09-19 15:23:34,0.002s,PASSED
println(evidenceCode),,,,2019-09-19 15:23:34,2019-09-19 15:23:34,0.000s,PASSED
println(expectedEvidenceCode),,,,2019-09-19 15:23:34,2019-09-19 15:23:34,0.001s,PASSED
"if (expectedEvidenceCode != ""STD"")",,,,2019-09-19 15:23:34,2019-09-19 15:23:34,0.000s,PASSED
"verifyResponseStatusCode(response, 200)",,,,2019-09-19 15:23:34,2019-09-19 15:23:34,0.002s,PASSED
,,,,,,,
Test Cases/AlterationScoringNBMajor/PRUmed Benefit Limitation/PRUmed Benefit Limitation,,,,2019-09-19 15:23:34,2019-09-19 15:23:35,0.701s,PASSED
"response = sendRequest(findTestObject(""AlterationScroingNBMajor/PRUmed Benefit Limitation/Version 1.0_Check_1.391/Request Object"", [""transactionType"":transactionType, ""clientType"":clientType, ""role"":role, ""subAlter"":subAlter, ""eviCode"":eviCode, ""riderCode"":riderCode, ... ]))",,,,2019-09-19 15:23:34,2019-09-19 15:23:34,0.035s,PASSED
slurper = new groovy.json.JsonSlurper(),,,,2019-09-19 15:23:35,2019-09-19 15:23:35,0.001s,PASSED
parsingResponse = slurper.parseText(response.getResponseText()),,,,2019-09-19 15:23:35,2019-09-19 15:23:35,0.000s,PASSED
println(parsingResponse),,,,2019-09-19 15:23:35,2019-09-19 15:23:35,0.003s,PASSED
evidenceCode = evidenceCode,,,,2019-09-19 15:23:35,2019-09-19 15:23:35,0.000s,PASSED
println(evidenceCode),,,,2019-09-19 15:23:35,2019-09-19 15:23:35,0.001s,PASSED
println(expectedEvidenceCode),,,,2019-09-19 15:23:35,2019-09-19 15:23:35,0.000s,PASSED
"if (expectedEvidenceCode != ""STD"")",,,,2019-09-19 15:23:35,2019-09-19 15:23:35,0.000s,PASSED
"verifyResponseStatusCode(response, 200)",,,,2019-09-19 15:23:35,2019-09-19 15:23:35,0.002s,PASSED
,,,,,,,
Test Cases/AlterationScoringNBMajor/PRUmed Benefit Limitation/PRUmed Benefit Limitation,,,,2019-09-19 15:23:35,2019-09-19 15:23:35,0.367s,PASSED
"response = sendRequest(findTestObject(""AlterationScroingNBMajor/PRUmed Benefit Limitation/Version 1.0_Check_1.391/Request Object"", [""transactionType"":transactionType, ""clientType"":clientType, ""role"":role, ""subAlter"":subAlter, ""eviCode"":eviCode, ""riderCode"":riderCode, ... ]))",,,,2019-09-19 15:23:35,2019-09-19 15:23:35,0.036s,PASSED
slurper = new groovy.json.JsonSlurper(),,,,2019-09-19 15:23:35,2019-09-19 15:23:35,0.001s,PASSED
parsingResponse = slurper.parseText(response.getResponseText()),,,,2019-09-19 15:23:35,2019-09-19 15:23:35,0.000s,PASSED
println(parsingResponse),,,,2019-09-19 15:23:35,2019-09-19 15:23:35,0.003s,PASSED
evidenceCode = evidenceCode,,,,2019-09-19 15:23:35,2019-09-19 15:23:35,0.001s,PASSED
println(evidenceCode),,,,2019-09-19 15:23:35,2019-09-19 15:23:35,0.000s,PASSED
println(expectedEvidenceCode),,,,2019-09-19 15:23:35,2019-09-19 15:23:35,0.000s,PASSED
"if (expectedEvidenceCode != ""STD"")",,,,2019-09-19 15:23:35,2019-09-19 15:23:35,0.000s,PASSED
"verifyResponseStatusCode(response, 200)",,,,2019-09-19 15:23:35,2019-09-19 15:23:35,0.002s,PASSED
,,,,,,,
Test Cases/AlterationScoringNBMajor/PRUmed Benefit Limitation/PRUmed Benefit Limitation,,,,2019-09-19 15:23:35,2019-09-19 15:23:36,0.916s,PASSED
"response = sendRequest(findTestObject(""AlterationScroingNBMajor/PRUmed Benefit Limitation/Version 1.0_Check_1.391/Request Object"", [""transactionType"":transactionType, ""clientType"":clientType, ""role"":role, ""subAlter"":subAlter, ""eviCode"":eviCode, ""riderCode"":riderCode, ... ]))",,,,2019-09-19 15:23:36,2019-09-19 15:23:36,0.034s,PASSED
slurper = new groovy.json.JsonSlurper(),,,,2019-09-19 15:23:36,2019-09-19 15:23:36,0.000s,PASSED
parsingResponse = slurper.parseText(response.getResponseText()),,,,2019-09-19 15:23:36,2019-09-19 15:23:36,0.000s,PASSED
println(parsingResponse),,,,2019-09-19 15:23:36,2019-09-19 15:23:36,0.003s,PASSED
evidenceCode = evidenceCode,,,,2019-09-19 15:23:36,2019-09-19 15:23:36,0.001s,PASSED
println(evidenceCode),,,,2019-09-19 15:23:36,2019-09-19 15:23:36,0.000s,PASSED
println(expectedEvidenceCode),,,,2019-09-19 15:23:36,2019-09-19 15:23:36,0.000s,PASSED
"if (expectedEvidenceCode != ""STD"")",,,,2019-09-19 15:23:36,2019-09-19 15:23:36,0.000s,PASSED
"verifyResponseStatusCode(response, 200)",,,,2019-09-19 15:23:36,2019-09-19 15:23:36,0.002s,PASSED
,,,,,,,
Test Cases/AlterationScoringNBMajor/PRUmed Benefit Limitation/PRUmed Benefit Limitation,,,,2019-09-19 15:23:36,2019-09-19 15:23:37,0.966s,FAILED
"response = sendRequest(findTestObject(""AlterationScroingNBMajor/PRUmed Benefit Limitation/Version 1.0_Check_1.391/Request Object"", [""transactionType"":transactionType, ""clientType"":clientType, ""role"":role, ""subAlter"":subAlter, ""eviCode"":eviCode, ""riderCode"":riderCode, ... ]))",,,,2019-09-19 15:23:36,2019-09-19 15:23:36,0.115s,PASSED
slurper = new groovy.json.JsonSlurper(),,,,2019-09-19 15:23:36,2019-09-19 15:23:36,0.000s,PASSED
parsingResponse = slurper.parseText(response.getResponseText()),,,,2019-09-19 15:23:36,2019-09-19 15:23:36,0.001s,PASSED
println(parsingResponse),,,,2019-09-19 15:23:36,2019-09-19 15:23:36,0.001s,PASSED
evidenceCode = evidenceCode,,,,2019-09-19 15:23:36,2019-09-19 15:23:36,0.000s,PASSED
println(evidenceCode),,,,2019-09-19 15:23:36,2019-09-19 15:23:36,0.000s,PASSED
println(expectedEvidenceCode),,,,2019-09-19 15:23:36,2019-09-19 15:23:36,0.000s,PASSED
"if (expectedEvidenceCode != ""STD"")",,,,2019-09-19 15:23:36,2019-09-19 15:23:37,0.508s,FAILED
,,,,,,,
Test Cases/AlterationScoringNBMajor/PRUmed Benefit Limitation/PRUmed Benefit Limitation,,,,2019-09-19 15:23:38,2019-09-19 15:23:38,0.455s,FAILED
"response = sendRequest(findTestObject(""AlterationScroingNBMajor/PRUmed Benefit Limitation/Version 1.0_Check_1.391/Request Object"", [""transactionType"":transactionType, ""clientType"":clientType, ""role"":role, ""subAlter"":subAlter, ""eviCode"":eviCode, ""riderCode"":riderCode, ... ]))",,,,2019-09-19 15:23:38,2019-09-19 15:23:38,0.043s,PASSED
slurper = new groovy.json.JsonSlurper(),,,,2019-09-19 15:23:38,2019-09-19 15:23:38,0.000s,PASSED
parsingResponse = slurper.parseText(response.getResponseText()),,,,2019-09-19 15:23:38,2019-09-19 15:23:38,0.000s,PASSED
println(parsingResponse),,,,2019-09-19 15:23:38,2019-09-19 15:23:38,0.002s,PASSED
evidenceCode = evidenceCode,,,,2019-09-19 15:23:38,2019-09-19 15:23:38,0.000s,PASSED
println(evidenceCode),,,,2019-09-19 15:23:38,2019-09-19 15:23:38,0.001s,PASSED
println(expectedEvidenceCode),,,,2019-09-19 15:23:38,2019-09-19 15:23:38,0.000s,PASSED
"if (expectedEvidenceCode != ""STD"")",,,,2019-09-19 15:23:38,2019-09-19 15:23:38,0.022s,FAILED
,,,,,,,
Test Cases/AlterationScoringNBMajor/PRUmed Benefit Limitation/PRUmed Benefit Limitation,,,,2019-09-19 15:23:38,2019-09-19 15:23:40,1.202s,FAILED
"response = sendRequest(findTestObject(""AlterationScroingNBMajor/PRUmed Benefit Limitation/Version 1.0_Check_1.391/Request Object"", [""transactionType"":transactionType, ""clientType"":clientType, ""role"":role, ""subAlter"":subAlter, ""eviCode"":eviCode, ""riderCode"":riderCode, ... ]))",,,,2019-09-19 15:23:38,2019-09-19 15:23:39,0.303s,PASSED
slurper = new groovy.json.JsonSlurper(),,,,2019-09-19 15:23:39,2019-09-19 15:23:39,0.000s,PASSED
parsingResponse = slurper.parseText(response.getResponseText()),,,,2019-09-19 15:23:39,2019-09-19 15:23:39,0.000s,PASSED
println(parsingResponse),,,,2019-09-19 15:23:39,2019-09-19 15:23:39,0.001s,PASSED
evidenceCode = evidenceCode,,,,2019-09-19 15:23:39,2019-09-19 15:23:39,0.000s,PASSED
println(evidenceCode),,,,2019-09-19 15:23:39,2019-09-19 15:23:39,0.000s,PASSED
println(expectedEvidenceCode),,,,2019-09-19 15:23:39,2019-09-19 15:23:39,0.000s,PASSED
"if (expectedEvidenceCode != ""STD"")",,,,2019-09-19 15:23:39,2019-09-19 15:23:39,0.046s,FAILED
,,,,,,,
Test Cases/AlterationScoringNBMajor/PRUmed Benefit Limitation/PRUmed Benefit Limitation,,,,2019-09-19 15:23:40,2019-09-19 15:23:40,0.401s,FAILED
"response = sendRequest(findTestObject(""AlterationScroingNBMajor/PRUmed Benefit Limitation/Version 1.0_Check_1.391/Request Object"", [""transactionType"":transactionType, ""clientType"":clientType, ""role"":role, ""subAlter"":subAlter, ""eviCode"":eviCode, ""riderCode"":riderCode, ... ]))",,,,2019-09-19 15:23:40,2019-09-19 15:23:40,0.051s,PASSED
slurper = new groovy.json.JsonSlurper(),,,,2019-09-19 15:23:40,2019-09-19 15:23:40,0.000s,PASSED
parsingResponse = slurper.parseText(response.getResponseText()),,,,2019-09-19 15:23:40,2019-09-19 15:23:40,0.000s,PASSED
println(parsingResponse),,,,2019-09-19 15:23:40,2019-09-19 15:23:40,0.001s,PASSED
evidenceCode = evidenceCode,,,,2019-09-19 15:23:40,2019-09-19 15:23:40,0.000s,PASSED
println(evidenceCode),,,,2019-09-19 15:23:40,2019-09-19 15:23:40,0.000s,PASSED
println(expectedEvidenceCode),,,,2019-09-19 15:23:40,2019-09-19 15:23:40,0.000s,PASSED
"if (expectedEvidenceCode != ""STD"")",,,,2019-09-19 15:23:40,2019-09-19 15:23:40,0.007s,FAILED
,,,,,,,
Test Cases/AlterationScoringNBMajor/PRUmed Benefit Limitation/PRUmed Benefit Limitation,,,,2019-09-19 15:23:40,2019-09-19 15:23:42,1.510s,FAILED
"response = sendRequest(findTestObject(""AlterationScroingNBMajor/PRUmed Benefit Limitation/Version 1.0_Check_1.391/Request Object"", [""transactionType"":transactionType, ""clientType"":clientType, ""role"":role, ""subAlter"":subAlter, ""eviCode"":eviCode, ""riderCode"":riderCode, ... ]))",,,,2019-09-19 15:23:40,2019-09-19 15:23:40,0.120s,PASSED
slurper = new groovy.json.JsonSlurper(),,,,2019-09-19 15:23:40,2019-09-19 15:23:40,0.000s,PASSED
parsingResponse = slurper.parseText(response.getResponseText()),,,,2019-09-19 15:23:40,2019-09-19 15:23:40,0.001s,PASSED
println(parsingResponse),,,,2019-09-19 15:23:40,2019-09-19 15:23:40,0.001s,PASSED
evidenceCode = evidenceCode,,,,2019-09-19 15:23:40,2019-09-19 15:23:40,0.000s,PASSED
println(evidenceCode),,,,2019-09-19 15:23:40,2019-09-19 15:23:40,0.306s,PASSED
println(expectedEvidenceCode),,,,2019-09-19 15:23:40,2019-09-19 15:23:40,0.000s,PASSED
"if (expectedEvidenceCode != ""STD"")",,,,2019-09-19 15:23:40,2019-09-19 15:23:41,0.078s,FAILED
,,,,,,,
Test Cases/AlterationScoringNBMajor/PRUmed Benefit Limitation/PRUmed Benefit Limitation,,,,2019-09-19 15:23:42,2019-09-19 15:23:42,0.527s,FAILED
"response = sendRequest(findTestObject(""AlterationScroingNBMajor/PRUmed Benefit Limitation/Version 1.0_Check_1.391/Request Object"", [""transactionType"":transactionType, ""clientType"":clientType, ""role"":role, ""subAlter"":subAlter, ""eviCode"":eviCode, ""riderCode"":riderCode, ... ]))",,,,2019-09-19 15:23:42,2019-09-19 15:23:42,0.028s,PASSED
slurper = new groovy.json.JsonSlurper(),,,,2019-09-19 15:23:42,2019-09-19 15:23:42,0.000s,PASSED
parsingResponse = slurper.parseText(response.getResponseText()),,,,2019-09-19 15:23:42,2019-09-19 15:23:42,0.000s,PASSED
println(parsingResponse),,,,2019-09-19 15:23:42,2019-09-19 15:23:42,0.001s,PASSED
evidenceCode = evidenceCode,,,,2019-09-19 15:23:42,2019-09-19 15:23:42,0.000s,PASSED
println(evidenceCode),,,,2019-09-19 15:23:42,2019-09-19 15:23:42,0.001s,PASSED
println(expectedEvidenceCode),,,,2019-09-19 15:23:42,2019-09-19 15:23:42,0.000s,PASSED
"if (expectedEvidenceCode != ""STD"")",,,,2019-09-19 15:23:42,2019-09-19 15:23:42,0.031s,FAILED
,,,,,,,
Test Cases/AlterationScoringNBMajor/PRUmed Benefit Limitation/PRUmed Benefit Limitation,,,,2019-09-19 15:23:42,2019-09-19 15:23:44,1.554s,FAILED
"response = sendRequest(findTestObject(""AlterationScroingNBMajor/PRUmed Benefit Limitation/Version 1.0_Check_1.391/Request Object"", [""transactionType"":transactionType, ""clientType"":clientType, ""role"":role, ""subAlter"":subAlter, ""eviCode"":eviCode, ""riderCode"":riderCode, ... ]))",,,,2019-09-19 15:23:42,2019-09-19 15:23:43,0.451s,PASSED
slurper = new groovy.json.JsonSlurper(),,,,2019-09-19 15:23:43,2019-09-19 15:23:43,0.000s,PASSED
parsingResponse = slurper.parseText(response.getResponseText()),,,,2019-09-19 15:23:43,2019-09-19 15:23:43,0.001s,PASSED
println(parsingResponse),,,,2019-09-19 15:23:43,2019-09-19 15:23:43,0.001s,PASSED
evidenceCode = evidenceCode,,,,2019-09-19 15:23:43,2019-09-19 15:23:43,0.001s,PASSED
println(evidenceCode),,,,2019-09-19 15:23:43,2019-09-19 15:23:43,0.000s,PASSED
println(expectedEvidenceCode),,,,2019-09-19 15:23:43,2019-09-19 15:23:43,0.001s,PASSED
"if (expectedEvidenceCode != ""STD"")",,,,2019-09-19 15:23:43,2019-09-19 15:23:43,0.108s,FAILED
,,,,,,,
Test Cases/AlterationScoringNBMajor/PRUmed Benefit Limitation/PRUmed Benefit Limitation,,,,2019-09-19 15:23:44,2019-09-19 15:23:44,0.422s,FAILED
"response = sendRequest(findTestObject(""AlterationScroingNBMajor/PRUmed Benefit Limitation/Version 1.0_Check_1.391/Request Object"", [""transactionType"":transactionType, ""clientType"":clientType, ""role"":role, ""subAlter"":subAlter, ""eviCode"":eviCode, ""riderCode"":riderCode, ... ]))",,,,2019-09-19 15:23:44,2019-09-19 15:23:44,0.031s,PASSED
slurper = new groovy.json.JsonSlurper(),,,,2019-09-19 15:23:44,2019-09-19 15:23:44,0.001s,PASSED
parsingResponse = slurper.parseText(response.getResponseText()),,,,2019-09-19 15:23:44,2019-09-19 15:23:44,0.000s,PASSED
println(parsingResponse),,,,2019-09-19 15:23:44,2019-09-19 15:23:44,0.001s,PASSED
evidenceCode = evidenceCode,,,,2019-09-19 15:23:44,2019-09-19 15:23:44,0.001s,PASSED
println(evidenceCode),,,,2019-09-19 15:23:44,2019-09-19 15:23:44,0.000s,PASSED
println(expectedEvidenceCode),,,,2019-09-19 15:23:44,2019-09-19 15:23:44,0.001s,PASSED
"if (expectedEvidenceCode != ""STD"")",,,,2019-09-19 15:23:44,2019-09-19 15:23:44,0.006s,FAILED
,,,,,,,
Test Cases/AlterationScoringNBMajor/PRUmed Benefit Limitation/PRUmed Benefit Limitation,,,,2019-09-19 15:23:44,2019-09-19 15:23:46,1.625s,FAILED
"response = sendRequest(findTestObject(""AlterationScroingNBMajor/PRUmed Benefit Limitation/Version 1.0_Check_1.391/Request Object"", [""transactionType"":transactionType, ""clientType"":clientType, ""role"":role, ""subAlter"":subAlter, ""eviCode"":eviCode, ""riderCode"":riderCode, ... ]))",,,,2019-09-19 15:23:44,2019-09-19 15:23:45,0.403s,PASSED
slurper = new groovy.json.JsonSlurper(),,,,2019-09-19 15:23:45,2019-09-19 15:23:45,0.000s,PASSED
parsingResponse = slurper.parseText(response.getResponseText()),,,,2019-09-19 15:23:45,2019-09-19 15:23:45,0.000s,PASSED
println(parsingResponse),,,,2019-09-19 15:23:45,2019-09-19 15:23:45,0.001s,PASSED
evidenceCode = evidenceCode,,,,2019-09-19 15:23:45,2019-09-19 15:23:45,0.000s,PASSED
println(evidenceCode),,,,2019-09-19 15:23:45,2019-09-19 15:23:45,0.151s,PASSED
println(expectedEvidenceCode),,,,2019-09-19 15:23:45,2019-09-19 15:23:45,0.001s,PASSED
"if (expectedEvidenceCode != ""STD"")",,,,2019-09-19 15:23:45,2019-09-19 15:23:45,0.096s,FAILED
,,,,,,,
Test Cases/AlterationScoringNBMajor/PRUmed Benefit Limitation/PRUmed Benefit Limitation,,,,2019-09-19 15:23:46,2019-09-19 15:23:46,0.596s,FAILED
"response = sendRequest(findTestObject(""AlterationScroingNBMajor/PRUmed Benefit Limitation/Version 1.0_Check_1.391/Request Object"", [""transactionType"":transactionType, ""clientType"":clientType, ""role"":role, ""subAlter"":subAlter, ""eviCode"":eviCode, ""riderCode"":riderCode, ... ]))",,,,2019-09-19 15:23:46,2019-09-19 15:23:46,0.039s,PASSED
slurper = new groovy.json.JsonSlurper(),,,,2019-09-19 15:23:46,2019-09-19 15:23:46,0.000s,PASSED
parsingResponse = slurper.parseText(response.getResponseText()),,,,2019-09-19 15:23:46,2019-09-19 15:23:46,0.001s,PASSED
println(parsingResponse),,,,2019-09-19 15:23:46,2019-09-19 15:23:46,0.002s,PASSED
evidenceCode = evidenceCode,,,,2019-09-19 15:23:46,2019-09-19 15:23:46,0.000s,PASSED
println(evidenceCode),,,,2019-09-19 15:23:46,2019-09-19 15:23:46,0.001s,PASSED
println(expectedEvidenceCode),,,,2019-09-19 15:23:46,2019-09-19 15:23:46,0.001s,PASSED
"if (expectedEvidenceCode != ""STD"")",,,,2019-09-19 15:23:46,2019-09-19 15:23:46,0.034s,FAILED
,,,,,,,
Test Cases/AlterationScoringNBMajor/PRUmed Benefit Limitation/PRUmed Benefit Limitation,,,,2019-09-19 15:23:47,2019-09-19 15:23:47,0.522s,FAILED
"response = sendRequest(findTestObject(""AlterationScroingNBMajor/PRUmed Benefit Limitation/Version 1.0_Check_1.391/Request Object"", [""transactionType"":transactionType, ""clientType"":clientType, ""role"":role, ""subAlter"":subAlter, ""eviCode"":eviCode, ""riderCode"":riderCode, ... ]))",,,,2019-09-19 15:23:47,2019-09-19 15:23:47,0.424s,PASSED
slurper = new groovy.json.JsonSlurper(),,,,2019-09-19 15:23:47,2019-09-19 15:23:47,0.000s,PASSED
parsingResponse = slurper.parseText(response.getResponseText()),,,,2019-09-19 15:23:47,2019-09-19 15:23:47,0.000s,PASSED
println(parsingResponse),,,,2019-09-19 15:23:47,2019-09-19 15:23:47,0.001s,PASSED
evidenceCode = evidenceCode,,,,2019-09-19 15:23:47,2019-09-19 15:23:47,0.000s,PASSED
println(evidenceCode),,,,2019-09-19 15:23:47,2019-09-19 15:23:47,0.000s,PASSED
println(expectedEvidenceCode),,,,2019-09-19 15:23:47,2019-09-19 15:23:47,0.000s,PASSED
"if (expectedEvidenceCode != ""STD"")",,,,2019-09-19 15:23:47,2019-09-19 15:23:47,0.003s,FAILED
,,,,,,,
Test Cases/AlterationScoringNBMajor/PRUmed Benefit Limitation/PRUmed Benefit Limitation,,,,2019-09-19 15:23:48,2019-09-19 15:23:49,0.615s,FAILED
"response = sendRequest(findTestObject(""AlterationScroingNBMajor/PRUmed Benefit Limitation/Version 1.0_Check_1.391/Request Object"", [""transactionType"":transactionType, ""clientType"":clientType, ""role"":role, ""subAlter"":subAlter, ""eviCode"":eviCode, ""riderCode"":riderCode, ... ]))",,,,2019-09-19 15:23:48,2019-09-19 15:23:48,0.030s,PASSED
slurper = new groovy.json.JsonSlurper(),,,,2019-09-19 15:23:48,2019-09-19 15:23:48,0.000s,PASSED
parsingResponse = slurper.parseText(response.getResponseText()),,,,2019-09-19 15:23:48,2019-09-19 15:23:48,0.001s,PASSED
println(parsingResponse),,,,2019-09-19 15:23:48,2019-09-19 15:23:48,0.001s,PASSED
evidenceCode = evidenceCode,,,,2019-09-19 15:23:48,2019-09-19 15:23:48,0.000s,PASSED
println(evidenceCode),,,,2019-09-19 15:23:48,2019-09-19 15:23:48,0.001s,PASSED
println(expectedEvidenceCode),,,,2019-09-19 15:23:48,2019-09-19 15:23:48,0.000s,PASSED
"if (expectedEvidenceCode != ""STD"")",,,,2019-09-19 15:23:48,2019-09-19 15:23:48,0.038s,FAILED
,,,,,,,
Test Cases/AlterationScoringNBMajor/PRUmed Benefit Limitation/PRUmed Benefit Limitation,,,,2019-09-19 15:23:49,2019-09-19 15:23:49,0.560s,PASSED
"response = sendRequest(findTestObject(""AlterationScroingNBMajor/PRUmed Benefit Limitation/Version 1.0_Check_1.391/Request Object"", [""transactionType"":transactionType, ""clientType"":clientType, ""role"":role, ""subAlter"":subAlter, ""eviCode"":eviCode, ""riderCode"":riderCode, ... ]))",,,,2019-09-19 15:23:49,2019-09-19 15:23:49,0.459s,PASSED
slurper = new groovy.json.JsonSlurper(),,,,2019-09-19 15:23:49,2019-09-19 15:23:49,0.001s,PASSED
parsingResponse = slurper.parseText(response.getResponseText()),,,,2019-09-19 15:23:49,2019-09-19 15:23:49,0.000s,PASSED
println(parsingResponse),,,,2019-09-19 15:23:49,2019-09-19 15:23:49,0.001s,PASSED
evidenceCode = evidenceCode,,,,2019-09-19 15:23:49,2019-09-19 15:23:49,0.001s,PASSED
println(evidenceCode),,,,2019-09-19 15:23:49,2019-09-19 15:23:49,0.000s,PASSED
println(expectedEvidenceCode),,,,2019-09-19 15:23:49,2019-09-19 15:23:49,0.001s,PASSED
"if (expectedEvidenceCode != ""STD"")",,,,2019-09-19 15:23:49,2019-09-19 15:23:49,0.083s,PASSED
"verifyResponseStatusCode(response, 200)",,,,2019-09-19 15:23:49,2019-09-19 15:23:49,0.002s,PASSED
,,,,,,,
Test Cases/AlterationScoringNBMajor/PRUmed Benefit Limitation/PRUmed Benefit Limitation,,,,2019-09-19 15:23:49,2019-09-19 15:23:50,1.031s,PASSED
"response = sendRequest(findTestObject(""AlterationScroingNBMajor/PRUmed Benefit Limitation/Version 1.0_Check_1.391/Request Object"", [""transactionType"":transactionType, ""clientType"":clientType, ""role"":role, ""subAlter"":subAlter, ""eviCode"":eviCode, ""riderCode"":riderCode, ... ]))",,,,2019-09-19 15:23:49,2019-09-19 15:23:49,0.032s,PASSED
slurper = new groovy.json.JsonSlurper(),,,,2019-09-19 15:23:49,2019-09-19 15:23:49,0.001s,PASSED
parsingResponse = slurper.parseText(response.getResponseText()),,,,2019-09-19 15:23:49,2019-09-19 15:23:49,0.000s,PASSED
println(parsingResponse),,,,2019-09-19 15:23:49,2019-09-19 15:23:49,0.001s,PASSED
evidenceCode = evidenceCode,,,,2019-09-19 15:23:49,2019-09-19 15:23:49,0.000s,PASSED
println(evidenceCode),,,,2019-09-19 15:23:49,2019-09-19 15:23:49,0.000s,PASSED
println(expectedEvidenceCode),,,,2019-09-19 15:23:49,2019-09-19 15:23:49,0.001s,PASSED
"if (expectedEvidenceCode != ""STD"")",,,,2019-09-19 15:23:50,2019-09-19 15:23:50,0.562s,PASSED
"verifyResponseStatusCode(response, 200)",,,,2019-09-19 15:23:50,2019-09-19 15:23:50,0.002s,PASSED
,,,,,,,
Test Cases/AlterationScoringNBMajor/PRUmed Benefit Limitation/PRUmed Benefit Limitation,,,,2019-09-19 15:23:50,2019-09-19 15:23:51,0.666s,PASSED
"response = sendRequest(findTestObject(""AlterationScroingNBMajor/PRUmed Benefit Limitation/Version 1.0_Check_1.391/Request Object"", [""transactionType"":transactionType, ""clientType"":clientType, ""role"":role, ""subAlter"":subAlter, ""eviCode"":eviCode, ""riderCode"":riderCode, ... ]))",,,,2019-09-19 15:23:51,2019-09-19 15:23:51,0.030s,PASSED
slurper = new groovy.json.JsonSlurper(),,,,2019-09-19 15:23:51,2019-09-19 15:23:51,0.000s,PASSED
parsingResponse = slurper.parseText(response.getResponseText()),,,,2019-09-19 15:23:51,2019-09-19 15:23:51,0.001s,PASSED
println(parsingResponse),,,,2019-09-19 15:23:51,2019-09-19 15:23:51,0.001s,PASSED
evidenceCode = evidenceCode,,,,2019-09-19 15:23:51,2019-09-19 15:23:51,0.000s,PASSED
println(evidenceCode),,,,2019-09-19 15:23:51,2019-09-19 15:23:51,0.000s,PASSED
println(expectedEvidenceCode),,,,2019-09-19 15:23:51,2019-09-19 15:23:51,0.082s,PASSED
"if (expectedEvidenceCode != ""STD"")",,,,2019-09-19 15:23:51,2019-09-19 15:23:51,0.004s,PASSED
"verifyResponseStatusCode(response, 200)",,,,2019-09-19 15:23:51,2019-09-19 15:23:51,0.002s,PASSED
,,,,,,,
Test Cases/AlterationScoringNBMajor/PRUmed Benefit Limitation/PRUmed Benefit Limitation,,,,2019-09-19 15:23:51,2019-09-19 15:23:52,1.274s,PASSED
"response = sendRequest(findTestObject(""AlterationScroingNBMajor/PRUmed Benefit Limitation/Version 1.0_Check_1.391/Request Object"", [""transactionType"":transactionType, ""clientType"":clientType, ""role"":role, ""subAlter"":subAlter, ""eviCode"":eviCode, ""riderCode"":riderCode, ... ]))",,,,2019-09-19 15:23:52,2019-09-19 15:23:52,0.032s,PASSED
slurper = new groovy.json.JsonSlurper(),,,,2019-09-19 15:23:52,2019-09-19 15:23:52,0.000s,PASSED
parsingResponse = slurper.parseText(response.getResponseText()),,,,2019-09-19 15:23:52,2019-09-19 15:23:52,0.000s,PASSED
println(parsingResponse),,,,2019-09-19 15:23:52,2019-09-19 15:23:52,0.001s,PASSED
evidenceCode = evidenceCode,,,,2019-09-19 15:23:52,2019-09-19 15:23:52,0.001s,PASSED
println(evidenceCode),,,,2019-09-19 15:23:52,2019-09-19 15:23:52,0.000s,PASSED
println(expectedEvidenceCode),,,,2019-09-19 15:23:52,2019-09-19 15:23:52,0.002s,PASSED
"if (expectedEvidenceCode != ""STD"")",,,,2019-09-19 15:23:52,2019-09-19 15:23:52,0.003s,PASSED
